datetime,open,high,low,close
2025-02-25 23:45:00+00:00,1.05213,1.05216,1.05193,1.052058
2025-02-26 00:00:00+00:00,1.052042,1.05244,1.05195,1.052377
2025-02-26 00:15:00+00:00,1.052363,1.05254,1.05224,1.05244
2025-02-26 00:30:00+00:00,1.052437,1.05248,1.05214,1.052193
2025-02-26 00:45:00+00:00,1.052202,1.05249,1.05211,1.052298
2025-02-26 01:00:00+00:00,1.052258,1.05242,1.05169,1.052157
2025-02-26 01:15:00+00:00,1.052167,1.05238,1.05203,1.05217
2025-02-26 01:30:00+00:00,1.05216,1.05223,1.05137,1.051562
2025-02-26 01:45:00+00:00,1.051553,1.05179,1.05137,1.05153
2025-02-26 02:00:00+00:00,1.05154,1.05174,1.05115,1.05129
2025-02-26 02:15:00+00:00,1.051287,1.05148,1.05074,1.050813
2025-02-26 02:30:00+00:00,1.050807,1.051,1.05039,1.05064
2025-02-26 02:45:00+00:00,1.05065,1.05089,1.05039,1.05065
2025-02-26 03:00:00+00:00,1.05067,1.05091,1.05049,1.050568
2025-02-26 03:15:00+00:00,1.05059,1.05065,1.05011,1.0503
2025-02-26 03:30:00+00:00,1.05032,1.05061,1.05025,1.050407
2025-02-26 03:45:00+00:00,1.050403,1.05055,1.05019,1.05045
2025-02-26 04:00:00+00:00,1.05043,1.05055,1.05011,1.05017
2025-02-26 04:15:00+00:00,1.050165,1.05046,1.05001,1.05036
2025-02-26 04:30:00+00:00,1.050362,1.05058,1.05001,1.050107
2025-02-26 04:45:00+00:00,1.05011,1.05016,1.04966,1.04974
2025-02-26 05:00:00+00:00,1.049717,1.04985,1.04938,1.04946
2025-02-26 05:15:00+00:00,1.04947,1.04972,1.04927,1.04962
2025-02-26 05:30:00+00:00,1.04961,1.04968,1.04909,1.04926
2025-02-26 05:45:00+00:00,1.04928,1.04942,1.04903,1.049157
2025-02-26 06:00:00+00:00,1.049167,1.0494,1.04887,1.04893
2025-02-26 06:15:00+00:00,1.04891,1.04906,1.04868,1.048843
2025-02-26 06:30:00+00:00,1.048842,1.0495,1.04878,1.049403
2025-02-26 06:45:00+00:00,1.049397,1.04969,1.0491,1.04946
2025-02-26 07:00:00+00:00,1.049462,1.05012,1.04933,1.049857
2025-02-26 07:15:00+00:00,1.049857,1.05021,1.04944,1.04986
2025-02-26 07:30:00+00:00,1.04975,1.04997,1.04923,1.0497
2025-02-26 07:45:00+00:00,1.049713,1.05007,1.04934,1.049393
2025-02-26 08:00:00+00:00,1.049382,1.05035,1.04912,1.050153
2025-02-26 08:15:00+00:00,1.050142,1.05112,1.05003,1.05097
2025-02-26 08:30:00+00:00,1.051,1.05121,1.04997,1.05005
2025-02-26 08:45:00+00:00,1.05001,1.05032,1.04936,1.050242
2025-02-26 09:00:00+00:00,1.05028,1.05036,1.04971,1.04983
2025-02-26 09:15:00+00:00,1.04981,1.05009,1.04946,1.049605
2025-02-26 09:30:00+00:00,1.049595,1.05012,1.04947,1.04988
2025-02-26 09:45:00+00:00,1.04989,1.04997,1.04947,1.04969
2025-02-26 10:00:00+00:00,1.049723,1.05013,1.04927,1.04948
2025-02-26 10:15:00+00:00,1.04948,1.04992,1.04918,1.049295
2025-02-26 10:30:00+00:00,1.049338,1.05,1.04908,1.04977
2025-02-26 10:45:00+00:00,1.04981,1.05011,1.04966,1.04977
2025-02-26 11:00:00+00:00,1.04975,1.05014,1.04961,1.05008
2025-02-26 11:15:00+00:00,1.05009,1.05025,1.04911,1.04948
2025-02-26 11:30:00+00:00,1.049465,1.04959,1.0491,1.0492
2025-02-26 11:45:00+00:00,1.04917,1.0493,1.04865,1.049157
2025-02-26 12:00:00+00:00,1.049148,1.04953,1.0487,1.04879
2025-02-26 12:15:00+00:00,1.04879,1.04905,1.04854,1.04895
2025-02-26 12:30:00+00:00,1.04893,1.04936,1.04877,1.04884
2025-02-26 12:45:00+00:00,1.048812,1.04888,1.04746,1.04764
2025-02-26 13:00:00+00:00,1.047667,1.04895,1.04761,1.04876
2025-02-26 13:15:00+00:00,1.04878,1.04952,1.04847,1.049198
2025-02-26 13:30:00+00:00,1.0492,1.04925,1.04834,1.04841
2025-02-26 13:45:00+00:00,1.0484,1.04898,1.04811,1.04842
2025-02-26 14:00:00+00:00,1.04842,1.04882,1.0482,1.04876
2025-02-26 14:15:00+00:00,1.04875,1.049,1.04842,1.04894
2025-02-26 14:30:00+00:00,1.04896,1.04931,1.04875,1.049192
2025-02-26 14:45:00+00:00,1.049168,1.04928,1.04874,1.048958
2025-02-26 15:00:00+00:00,1.048987,1.04914,1.04803,1.048463
2025-02-26 15:15:00+00:00,1.04848,1.04962,1.04789,1.04956
2025-02-26 15:30:00+00:00,1.04956,1.05021,1.04934,1.0498
2025-02-26 15:45:00+00:00,1.049785,1.05097,1.04974,1.05059
2025-02-26 16:00:00+00:00,1.05062,1.0516,1.05042,1.05109
2025-02-26 16:15:00+00:00,1.05103,1.05116,1.05018,1.050902
2025-02-26 16:30:00+00:00,1.0509,1.0515,1.05066,1.051238
2025-02-26 16:45:00+00:00,1.051222,1.05152,1.05111,1.051382
2025-02-26 17:00:00+00:00,1.051373,1.05189,1.05119,1.051417
2025-02-26 17:15:00+00:00,1.05143,1.0525,1.05053,1.05232
2025-02-26 17:30:00+00:00,1.052323,1.05294,1.0489,1.049888
2025-02-26 17:45:00+00:00,1.049843,1.0499,1.04826,1.049237
2025-02-26 18:00:00+00:00,1.049247,1.05006,1.04903,1.04943
2025-02-26 18:15:00+00:00,1.049397,1.05009,1.04926,1.04976
2025-02-26 18:30:00+00:00,1.04974,1.05003,1.04947,1.04981
2025-02-26 18:45:00+00:00,1.04979,1.04986,1.04848,1.04882
2025-02-26 19:00:00+00:00,1.04881,1.04888,1.04816,1.04856
2025-02-26 19:15:00+00:00,1.04857,1.04884,1.04839,1.04864
2025-02-26 19:30:00+00:00,1.04862,1.04917,1.04855,1.04907
2025-02-26 19:45:00+00:00,1.04908,1.04939,1.04894,1.04914
2025-02-26 20:00:00+00:00,1.0491,1.04914,1.04835,1.04843
2025-02-26 20:15:00+00:00,1.0484,1.04854,1.04805,1.04839
2025-02-26 20:30:00+00:00,1.04838,1.04878,1.04826,1.0487
2025-02-26 20:45:00+00:00,1.04869,1.04887,1.04848,1.04862
2025-02-26 21:00:00+00:00,1.048608,1.04883,1.04826,1.048367
2025-02-26 21:15:00+00:00,1.048388,1.0485,1.04796,1.048013
2025-02-26 21:30:00+00:00,1.048013,1.04827,1.04783,1.0481
2025-02-26 21:45:00+00:00,1.048112,1.04868,1.04804,1.048458
2025-02-26 22:00:00+00:00,1.04843,1.04884,1.04805,1.04849
2025-02-26 22:15:00+00:00,1.04849,1.04899,1.04815,1.04868
2025-02-26 22:30:00+00:00,1.04868,1.04909,1.04835,1.04878
2025-02-26 22:45:00+00:00,1.04879,1.04912,1.04834,1.048733
2025-02-26 23:00:00+00:00,1.04874,1.0491,1.04837,1.048977
2025-02-26 23:15:00+00:00,1.048992,1.0493,1.0489,1.049262
2025-02-26 23:30:00+00:00,1.049253,1.04929,1.04892,1.04906
2025-02-26 23:45:00+00:00,1.04908,1.04918,1.04875,1.048803
2025-02-27 00:00:00+00:00,1.048807,1.04885,1.04802,1.048243
